FLOOR	Dregg2.Deos.InAirAuthorityDigestGadget.FloorDigestBinds	refuted	Dregg2.Deos.InAirAuthorityFloorRegrounded.floorDigestBinds_false_babyBear	parametric	discovered
FLOOR	Dregg2.Circuit.CouncilCommit.RosterCR	refuted	Dregg2.Circuit.CouncilRosterRegrounded.rosterCR_false_babyBear	parametric	discovered
CARRIER	Dregg2.Apps.QueueRoot.queueDequeueProven_refuses_stale	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	518	532	thm	endpoint	eq	0	Dregg2.Apps.QueueRoot.RootCR	simp
CARRIER	Dregg2.Apps.QueueRoot.demoRoot_CR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	567	572	thm	embedded	opaque-pred	0	Dregg2.Apps.QueueRoot.RootCR	emb-conc
CARRIER	Dregg2.Apps.QueueRoot.badRoot_not_CR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	577	578	thm	embedded	not	0	Dregg2.Apps.QueueRoot.RootCR	neg-conc
CARRIER	Dregg2.Apps.QueueRoot.demoLeaf_CR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	583	584	thm	embedded	opaque-pred	0	Dregg2.Apps.QueueRoot.LeafCR	emb-conc
CARRIER	Dregg2.Apps.QueueRoot.tLayer_inj	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	749	775	thm	endpoint	eq	0	Dregg2.Apps.QueueRoot.PairCR	aux-endpoint
CARRIER	Dregg2.Apps.QueueRoot.tRoot_inj	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	777	812	thm	endpoint	eq	1	Dregg2.Apps.QueueRoot.PairCR	aux-endpoint
CARRIER	Dregg2.Apps.QueueRoot.taggedRoot_injective	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	814	830	thm	endpoint	eq	2	Dregg2.Apps.QueueRoot.PairCR,Dregg2.Apps.QueueRoot.LenBindCR	inj-spelled,simp
CARRIER	Dregg2.Apps.QueueRoot.taggedRoot_RootCR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	832	838	thm	threader	opaque-pred	3	Dregg2.Apps.QueueRoot.PairCR,Dregg2.Apps.QueueRoot.LenBindCR	inj-spelled,bridge
CARRIER	Dregg2.Apps.QueueRoot.tagged_dequeue_proof_pins	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	840	857	thm	endpoint	and	3	Dregg2.Apps.QueueRoot.PairCR,Dregg2.Apps.QueueRoot.LenBindCR,Dregg2.Apps.QueueRoot.LeafCR	inj-spelled,simp
CARRIER	Dregg2.Apps.QueueRoot.tagged_kills_pad_alias	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	859	869	thm	endpoint	ne	0	Dregg2.Apps.QueueRoot.PairCR,Dregg2.Apps.QueueRoot.LenBindCR	inj-spelled
CARRIER	Dregg2.Apps.QueueRoot.demoCombine_CR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	894	900	thm	embedded	opaque-pred	0	Dregg2.Apps.QueueRoot.PairCR	emb-conc
CARRIER	Dregg2.Apps.QueueRoot.demoBind_CR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	913	919	thm	embedded	opaque-pred	0	Dregg2.Apps.QueueRoot.LenBindCR	emb-conc
CARRIER	Dregg2.Apps.QueueRoot.badBind_not_CR	Dregg2.Apps.QueueRoot	Dregg2/Apps/QueueRoot.lean	925	926	thm	embedded	not	0	Dregg2.Apps.QueueRoot.LenBindCR	neg-conc
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.rootCR_false_of_finite_range	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	164	170	thm	embedded	not	0	Dregg2.Apps.QueueRoot.RootCR	neg-conc,refut-witness
