META,repeats=10,order=alternating,verification=outside_timed_prove,proof_encoding=postcard
SWEEP,branch,left,optimized,8,17566228,10157,7ea488876c690c836a63b1cb63473737cb73c0f949b4b42494b0c6dba0ae814d
SWEEP,branch,left,optimized,9,17621843,10157,7ea488876c690c836a63b1cb63473737cb73c0f949b4b42494b0c6dba0ae814d
SWEEP,branch,left,source,9,241320688,10469,a9ab50d73b7d6a008e0561db93350de585b11aed75c1213a0bb5d6d7b3d33d33
SWEEP,branch,right,source,0,154226896,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,optimized,0,69217189,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,optimized,1,67278477,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,source,1,153909738,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,source,2,135682165,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,optimized,2,69742158,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,optimized,3,68187169,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,source,3,123579417,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,source,4,125911270,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,optimized,4,70206012,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,optimized,5,65610786,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,source,5,123251550,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,source,6,122477652,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,optimized,6,65026215,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,optimized,7,64893034,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,source,7,122139074,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,source,8,122948579,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,right,optimized,8,66419490,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,optimized,9,90104303,10081,c449a5ea3ccfa790c8e9acc77fc512408d20c064ebee562ce064afcc3b697e18
SWEEP,branch,right,source,9,196733092,10431,ba5b4f17c3bb353dbfc93464af347d775fcd6de3b57534e567ca140c05e8beec
SWEEP,branch,both,source,0,85975536,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,optimized,0,65598563,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,optimized,1,65446086,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,source,1,87981434,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,source,2,89201582,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,optimized,2,67964540,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,optimized,3,67418892,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,source,3,88779949,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,source,4,88905805,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,optimized,4,66523506,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,optimized,5,62857370,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,source,5,90495029,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,source,6,91438155,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,optimized,6,64658422,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,optimized,7,46989791,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,source,7,61453586,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,source,8,63326904,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,branch,both,optimized,8,46814992,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,optimized,9,49871739,10053,61328327cc40883cddaa654ac0e40e6644471469284999fc704db27a735785a8
SWEEP,branch,both,source,9,64823172,10487,31fcdb32077a568d26bf3825b6ddb69b6147fdd08c88388190fe57ded8f45bfd
SWEEP,strand,seed,source,0,22780601,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,0,21814851,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,1,17784610,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,1,17695572,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,2,17380629,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,2,17344250,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,3,17346755,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,3,17373094,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,4,17405736,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,4,17463214,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,5,17869880,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,5,18134990,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,6,18297996,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,6,18433422,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,7,18073954,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,7,17984416,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,8,17798656,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
